step,stage,family,condition,episodes,visual_updates,loss,grad_norm,clipped,accuracy,diagnostics,frames,step_seconds,wall_utc
9981,retention,motion_direction,motion_D0,79848,601000,0.22587980329990387,1.1267756223678589,1,0.875,{},11,0.23400000017136335,2026-09-13T15:46:14.148654+00:00
9982,retention,motion_direction,motion_D24,79856,601280,1.3709107637405396,0.9063215255737305,0,0.25,{},35,0.6409999998286366,2026-09-13T15:46:14.799292+00:00
9983,retention,orientation,orientation_D24,79864,601512,0.6900080442428589,0.932702362537384,0,0.625,{},29,0.4690000000409782,2026-09-13T15:46:15.266515+00:00
9984,retention,motion_direction,motion_D24,79872,601792,1.3709919452667236,0.7561888694763184,0,0.25,{},35,0.5619999999180436,2026-09-13T15:46:15.826031+00:00
9985,retention,orientation,orientation_anchor,79880,601808,0.007110957521945238,0.16833406686782837,0,1.0,"{""projection_gradient_norm"": 0.030452188104391098, ""head_gradient_norm"": 0.14560309052467346, ""core_gradient_norm"": 0.07756071537733078, ""raw_recurrent_gradient_rms"": 2.893484349897335e-07, ""early_r_gradient_norm"": 0.02175450697541237, ""early_r_rms"": 0.06488150358200073, ""early_a_gradient_norm"": 0.0005397406639531255, ""early_a_rms"": 0.0, ""late_r_gradient_norm"": 0.03226473554968834, ""late_r_rms"": 0.2182905673980713, ""late_a_gradient_norm"": null, ""late_a_rms"": 0.002098115859553218, ""relative_parameter_updates"": {""readout.heads.motion_direction.weight"": 0.0, ""readout.heads.motion_direction.bias"": 0.0, ""readout.heads.orientation.weight"": 4.077179983141832e-05, ""readout.heads.orientation.bias"": 6.720710371155292e-05, ""memory_output.weight"": 0.0013376304414123297, ""memory_output.bias"": 0.003416454652324319, ""memory.raw_recurrent"": 2.028370181506034e-05, ""memory.bias"": 0.0018957931315526366, ""memory.raw_tau_r"": 0.00011183990864083171, ""memory.raw_tau_a"": 0.00010927921539405361, ""memory.raw_adaptation"": 6.705686973873526e-05, ""memory.input.weight"": 0.005336651112884283}}",2,0.031999999890103936,2026-09-13T15:46:15.937872+00:00
9986,retention,motion_direction,motion_direction_anchor,79888,601824,0.0001482104416936636,0.002379604382440448,0,1.0,{},2,0.04600000008940697,2026-09-13T15:46:15.974954+00:00
9987,retention,orientation,orientation_D24,79896,602056,0.4603159427642822,0.8035191297531128,0,1.0,{},29,0.46899999980814755,2026-09-13T15:46:16.446833+00:00
9988,retention,motion_direction,motion_D12,79904,602240,1.1144801378250122,0.5208858251571655,0,0.75,{},23,0.40600000019185245,2026-09-13T15:46:16.850235+00:00
9989,retention,orientation,orientation_D0,79912,602280,0.02053440548479557,0.2372918277978897,0,1.0,{},5,0.07899999991059303,2026-09-13T15:46:16.934531+00:00
9990,retention,motion_direction,motion_D24,79920,602560,1.3621279001235962,0.22933858633041382,0,0.25,{},35,0.6089999999385327,2026-09-13T15:46:17.541799+00:00
