step,stage,family,condition,episodes,visual_updates,loss,grad_norm,clipped,accuracy,diagnostics,frames,step_seconds,wall_utc
5650,focused,motion_direction,motion_L2,45200,334456,0.0012819130206480622,0.011642848141491413,0,1.0,{},5,0.0940000000409782,2026-09-13T05:08:40.561147+00:00
5651,focused,orientation,orientation_anchor,45208,334472,0.0003649526624940336,0.008244603872299194,0,1.0,{},2,0.04600000008940697,2026-09-13T05:08:40.603285+00:00
5652,focused,orientation,orientation_recall_minimal,45216,334512,0.036673132330179214,0.49019813537597656,0,1.0,{},5,0.07899999991059303,2026-09-13T05:08:40.688347+00:00
5653,focused,motion_direction,motion_L8,45224,334600,0.5448441505432129,1.1101300716400146,1,0.75,{},11,0.21800000010989606,2026-09-13T05:08:40.901330+00:00
5654,focused,orientation,orientation_recall_D4,45232,334688,0.8087587952613831,1.5269684791564941,1,0.5,{},11,0.15699999989010394,2026-09-13T05:08:41.064631+00:00
5655,focused,motion_direction,motion_L2,45240,334728,0.003405799390748143,0.02797693945467472,0,1.0,{},5,0.10899999993853271,2026-09-13T05:08:41.163174+00:00
5656,focused,orientation,orientation_recall_minimal,45248,334768,0.7819815874099731,4.234753608703613,1,0.75,{},5,0.0779999999795109,2026-09-13T05:08:41.247990+00:00
5657,focused,motion_direction,motion_L8,45256,334856,0.23580004274845123,0.5430027842521667,0,1.0,{},11,0.2660000000614673,2026-09-13T05:08:41.508201+00:00
5658,focused,orientation,orientation_recall_D4,45264,334944,0.27587777376174927,0.3150460720062256,0,0.875,{},11,0.1869999999180436,2026-09-13T05:08:41.697507+00:00
5659,focused,motion_direction,motion_L2,45272,334984,0.006412185728549957,0.05973578244447708,0,1.0,{},5,0.11000000010244548,2026-09-13T05:08:41.805888+00:00
5660,focused,orientation,orientation_recall_minimal,45280,335024,0.03282550722360611,0.4433586895465851,0,1.0,{},5,0.06199999991804361,2026-09-13T05:08:41.878340+00:00
5661,focused,motion_direction,motion_anchor,45288,335040,0.0005842068931087852,0.020269401371479034,0,1.0,{},2,0.0470000000204891,2026-09-13T05:08:41.923005+00:00
5662,focused,motion_direction,motion_L8,45296,335128,1.0752590894699097,1.329056739807129,1,0.625,{},11,0.23400000017136335,2026-09-13T05:08:42.150953+00:00
5663,focused,orientation,orientation_recall_D4,45304,335216,0.5004011392593384,3.290956735610962,1,0.75,{},11,0.15699999989010394,2026-09-13T05:08:42.311853+00:00
5664,focused,motion_direction,motion_L2,45312,335256,0.004645748529583216,0.04669159650802612,0,1.0,{},5,0.09300000010989606,2026-09-13T05:08:42.405618+00:00
5665,focused,orientation,orientation_recall_minimal,45320,335296,0.1796138435602188,1.8453787565231323,1,0.875,{},5,0.09399999980814755,2026-09-13T05:08:42.497045+00:00
5666,focused,motion_direction,motion_L8,45328,335384,0.3016645908355713,0.8905750513076782,0,0.875,{},11,0.23400000017136335,2026-09-13T05:08:42.733437+00:00
5667,focused,orientation,orientation_recall_D4,45336,335472,0.17075078189373016,0.42544591426849365,0,1.0,{},11,0.15699999989010394,2026-09-13T05:08:42.894718+00:00
5668,focused,motion_direction,motion_L2,45344,335512,0.002501949667930603,0.018902776762843132,0,1.0,{},5,0.10899999993853271,2026-09-13T05:08:42.995087+00:00
5669,focused,orientation,orientation_recall_minimal,45352,335552,0.7145878076553345,3.182241916656494,1,0.75,{},5,0.0940000000409782,2026-09-13T05:08:43.083869+00:00
5670,focused,motion_direction,motion_L8,45360,335640,0.6025324463844299,0.5593228340148926,0,0.875,{},11,0.2029999999795109,2026-09-13T05:08:43.298859+00:00
5671,focused,orientation,orientation_anchor,45368,335656,0.0002055578661384061,0.0054706791415810585,0,1.0,{},2,0.0470000000204891,2026-09-13T05:08:43.333434+00:00
5672,focused,orientation,orientation_recall_D4,45376,335744,0.2664756178855896,0.3211187422275543,0,0.875,{},11,0.1720000000204891,2026-09-13T05:08:43.509447+00:00
5673,focused,motion_direction,motion_L2,45384,335784,0.040406353771686554,0.6707622408866882,0,1.0,{},5,0.09300000010989606,2026-09-13T05:08:43.610160+00:00
5674,focused,orientation,orientation_recall_minimal,45392,335824,0.06508257985115051,0.7242874503135681,0,1.0,{},5,0.09399999980814755,2026-09-13T05:08:43.704206+00:00
5675,focused,motion_direction,motion_L8,45400,335912,0.6539854407310486,1.3720166683197021,1,0.75,{},11,0.2190000000409782,2026-09-13T05:08:43.918492+00:00
5676,focused,orientation,orientation_recall_D4,45408,336000,0.3842148780822754,0.17162656784057617,0,0.75,{},11,0.1720000000204891,2026-09-13T05:08:44.094648+00:00
5677,focused,motion_direction,motion_L2,45416,336040,0.0024022525176405907,0.02710104174911976,0,1.0,{},5,0.10899999993853271,2026-09-13T05:08:44.202026+00:00
5678,focused,orientation,orientation_recall_minimal,45424,336080,0.39564841985702515,2.534109592437744,1,0.875,{},5,0.0940000000409782,2026-09-13T05:08:44.291322+00:00
5679,focused,motion_direction,motion_L8,45432,336168,0.14699074625968933,0.36970919370651245,0,1.0,{},11,0.2660000000614673,2026-09-13T05:08:44.562215+00:00
5680,focused,orientation,orientation_recall_D4,45440,336256,0.5434169769287109,2.987061023712158,1,0.75,{},11,0.21800000010989606,2026-09-13T05:08:44.778825+00:00
5681,focused,motion_direction,motion_anchor,45448,336272,0.0004287016054149717,0.013498523272573948,0,1.0,{},2,0.06299999984912574,2026-09-13T05:08:44.847411+00:00
5682,focused,motion_direction,motion_L2,45456,336312,0.00189647835213691,0.016488686203956604,0,1.0,{},5,0.09399999980814755,2026-09-13T05:08:44.952052+00:00
5683,focused,orientation,orientation_recall_minimal,45464,336352,0.339337557554245,2.0479013919830322,1,0.875,{},5,0.0940000000409782,2026-09-13T05:08:45.042986+00:00
5684,focused,motion_direction,motion_L8,45472,336440,0.35690924525260925,0.3561592400074005,0,0.875,{},11,0.2190000000409782,2026-09-13T05:08:45.263166+00:00
5685,focused,orientation,orientation_recall_D4,45480,336528,0.546722412109375,2.197754383087158,1,0.75,{},11,0.1720000000204891,2026-09-13T05:08:45.433489+00:00
5686,focused,motion_direction,motion_L2,45488,336568,0.0023032198660075665,0.024690760299563408,0,1.0,{},5,0.10899999993853271,2026-09-13T05:08:45.548149+00:00
5687,focused,orientation,orientation_recall_minimal,45496,336608,0.019264789298176765,0.3303360044956207,0,1.0,{},5,0.0940000000409782,2026-09-13T05:08:45.635975+00:00
5688,focused,motion_direction,motion_L8,45504,336696,0.2775927484035492,0.8310986757278442,0,0.875,{},11,0.3119999999180436,2026-09-13T05:08:45.948397+00:00
5689,focused,orientation,orientation_recall_D4,45512,336784,0.5645232796669006,0.42379358410835266,0,0.625,{},11,0.1720000000204891,2026-09-13T05:08:46.125591+00:00
5690,focused,motion_direction,motion_L2,45520,336824,0.0032870073337107897,0.04112011194229126,0,1.0,{},5,0.0940000000409782,2026-09-13T05:08:46.220284+00:00
5691,focused,orientation,orientation_anchor,45528,336840,0.0013693409273400903,0.032253019511699677,0,1.0,{},2,0.030999999959021807,2026-09-13T05:08:46.251842+00:00
5692,focused,orientation,orientation_recall_minimal,45536,336880,0.1486331820487976,0.8278816938400269,0,1.0,{},5,0.0779999999795109,2026-09-13T05:08:46.328918+00:00
5693,focused,motion_direction,motion_L8,45544,336968,0.328368604183197,0.8750908374786377,0,0.875,{},11,0.23500000010244548,2026-09-13T05:08:46.564077+00:00
5694,focused,orientation,orientation_recall_D4,45552,337056,0.3492674231529236,0.8044420480728149,0,0.875,{},11,0.17100000008940697,2026-09-13T05:08:46.729952+00:00
5695,focused,motion_direction,motion_L2,45560,337096,0.0021106426138430834,0.02019619382917881,0,1.0,{},5,0.07899999991059303,2026-09-13T05:08:46.815370+00:00
5696,focused,orientation,orientation_recall_minimal,45568,337136,0.1908273845911026,1.7167845964431763,1,0.875,{},5,0.0779999999795109,2026-09-13T05:08:46.892267+00:00
5697,focused,motion_direction,motion_L8,45576,337224,0.6105491518974304,0.8008129000663757,0,0.75,"{""projection_gradient_norm"": 0.504230797290802, ""head_gradient_norm"": 0.6078917384147644, ""relative_parameter_updates"": {""readout.heads.motion_direction.weight"": 0.00019208835146855563, ""readout.heads.motion_direction.bias"": 0.00029309227829799056, ""readout.heads.orientation.weight"": 0.0, ""readout.heads.orientation.bias"": 0.0, ""memory_output.weight"": 0.0029976614750921726, ""memory_output.bias"": 0.0034323353320360184}}",11,0.21800000010989606,2026-09-13T05:08:47.104428+00:00
5698,focused,orientation,orientation_recall_D4,45584,337312,0.3903869390487671,0.6953632831573486,0,0.75,{},11,0.15699999989010394,2026-09-13T05:08:47.268757+00:00
5699,focused,motion_direction,motion_L2,45592,337352,0.0008272365666925907,0.007449427619576454,0,1.0,{},5,0.09300000010989606,2026-09-13T05:08:47.361051+00:00
5700,focused,orientation,orientation_recall_minimal,45600,337392,0.5366476774215698,1.9578754901885986,1,0.875,{},5,0.07899999991059303,2026-09-13T05:08:47.435480+00:00
5701,focused,motion_direction,motion_anchor,45608,337408,0.0003135895822197199,0.010969476774334908,0,1.0,{},2,0.04600000008940697,2026-09-13T05:08:47.475714+00:00
5702,focused,motion_direction,motion_L8,45616,337496,0.5092153549194336,0.9095188975334167,0,0.75,{},11,0.23499999986961484,2026-09-13T05:08:47.714215+00:00
5703,focused,orientation,orientation_recall_D4,45624,337584,0.3054361641407013,2.365870714187622,1,0.875,{},11,0.1720000000204891,2026-09-13T05:08:47.882114+00:00
5704,focused,motion_direction,motion_L2,45632,337624,0.0007472174474969506,0.0066078947857022285,0,1.0,{},5,0.09300000010989606,2026-09-13T05:08:47.975911+00:00
5705,focused,orientation,orientation_recall_minimal,45640,337664,0.057597286999225616,0.7641481161117554,0,1.0,{},5,0.06299999984912574,2026-09-13T05:08:48.045882+00:00
5706,focused,motion_direction,motion_L8,45648,337752,1.0944746732711792,1.5466806888580322,1,0.75,{},11,0.23400000017136335,2026-09-13T05:08:48.284190+00:00
5707,focused,orientation,orientation_recall_D4,45656,337840,0.3165006935596466,2.592528820037842,1,0.875,{},11,0.15699999989010394,2026-09-13T05:08:48.439705+00:00
5708,focused,motion_direction,motion_L2,45664,337880,0.0011420594528317451,0.0123644033446908,0,1.0,{},5,0.09300000010989606,2026-09-13T05:08:48.521366+00:00
5709,focused,orientation,orientation_recall_minimal,45672,337920,0.24147401750087738,2.3242857456207275,1,0.875,{},5,0.09399999980814755,2026-09-13T05:08:48.625408+00:00
5710,focused,motion_direction,motion_L8,45680,338008,0.3396664261817932,0.6367260217666626,0,1.0,{},11,0.2660000000614673,2026-09-13T05:08:48.889957+00:00
5711,focused,orientation,orientation_anchor,45688,338024,0.0029804562218487263,0.05900859460234642,0,1.0,{},2,0.0470000000204891,2026-09-13T05:08:48.939332+00:00
5712,focused,orientation,orientation_recall_D4,45696,338112,0.18019448220729828,1.8955601453781128,1,1.0,{},11,0.17100000008940697,2026-09-13T05:08:49.101912+00:00
5713,focused,motion_direction,motion_L2,45704,338152,0.03033868968486786,0.3354506492614746,0,1.0,{},5,0.09399999980814755,2026-09-13T05:08:49.194642+00:00
5714,focused,orientation,orientation_recall_minimal,45712,338192,0.0128357894718647,0.0980975553393364,0,1.0,{},5,0.0940000000409782,2026-09-13T05:08:49.301018+00:00
5715,focused,motion_direction,motion_L8,45720,338280,0.20339246094226837,0.5127297043800354,0,1.0,{},11,0.2029999999795109,2026-09-13T05:08:49.497115+00:00
5716,focused,orientation,orientation_recall_D4,45728,338368,0.25003933906555176,1.0852632522583008,1,0.875,{},11,0.1880000000819564,2026-09-13T05:08:49.679866+00:00
5717,focused,motion_direction,motion_L2,45736,338408,0.004909012466669083,0.0682249441742897,0,1.0,{},5,0.09300000010989606,2026-09-13T05:08:49.778764+00:00
5718,focused,orientation,orientation_recall_minimal,45744,338448,0.0238272026181221,0.18039999902248383,0,1.0,{},5,0.09399999980814755,2026-09-13T05:08:49.868888+00:00
5719,focused,motion_direction,motion_L8,45752,338536,0.6648142337799072,1.3988025188446045,1,0.875,{},11,0.2190000000409782,2026-09-13T05:08:50.096857+00:00
5720,focused,orientation,orientation_recall_D4,45760,338624,0.18515779078006744,0.705057680606842,0,1.0,{},11,0.18700000015087426,2026-09-13T05:08:50.273037+00:00
5721,focused,motion_direction,motion_anchor,45768,338640,0.00017094102804549038,0.002348470501601696,0,1.0,{},2,0.04699999978765845,2026-09-13T05:08:50.318155+00:00
5722,focused,motion_direction,motion_L2,45776,338680,0.003797883400693536,0.04330004006624222,0,1.0,{},5,0.0940000000409782,2026-09-13T05:08:50.414770+00:00
5723,focused,orientation,orientation_recall_minimal,45784,338720,0.23184384405612946,1.0492022037506104,1,0.875,{},5,0.0940000000409782,2026-09-13T05:08:50.513133+00:00
5724,focused,motion_direction,motion_L8,45792,338808,1.0245001316070557,0.9927290678024292,0,0.5,{},11,0.2029999999795109,2026-09-13T05:08:50.718993+00:00
5725,focused,orientation,orientation_recall_D4,45800,338896,0.3543647527694702,1.6086376905441284,1,0.875,{},11,0.18700000015087426,2026-09-13T05:08:50.899040+00:00
5726,focused,motion_direction,motion_L2,45808,338936,0.004755873698741198,0.03978174924850464,0,1.0,{},5,0.09399999980814755,2026-09-13T05:08:51.000911+00:00
5727,focused,orientation,orientation_recall_minimal,45816,338976,0.060472749173641205,0.5670264959335327,0,1.0,{},5,0.0779999999795109,2026-09-13T05:08:51.076095+00:00
5728,focused,motion_direction,motion_L8,45824,339064,0.47524675726890564,1.181673288345337,1,0.875,{},11,0.2190000000409782,2026-09-13T05:08:51.287532+00:00
5729,focused,orientation,orientation_recall_D4,45832,339152,0.5181518793106079,1.9573699235916138,1,0.75,{},11,0.1559999999590218,2026-09-13T05:08:51.453117+00:00
5730,focused,motion_direction,motion_L2,45840,339192,0.009543810039758682,0.09646158665418625,0,1.0,{},5,0.07800000021234155,2026-09-13T05:08:51.535055+00:00
5731,focused,orientation,orientation_anchor,45848,339208,0.0008093537180684507,0.014465580694377422,0,1.0,{},2,0.04699999978765845,2026-09-13T05:08:51.570135+00:00
5732,focused,orientation,orientation_recall_minimal,45856,339248,0.11016959697008133,1.3849492073059082,1,1.0,{},5,0.07800000021234155,2026-09-13T05:08:51.657370+00:00
5733,focused,motion_direction,motion_L8,45864,339336,0.3775489032268524,1.049884557723999,1,0.875,{},11,0.21899999980814755,2026-09-13T05:08:51.878889+00:00
5734,focused,orientation,orientation_recall_D4,45872,339424,0.07993103563785553,1.1100045442581177,1,1.0,{},11,0.14000000013038516,2026-09-13T05:08:52.029248+00:00
5735,focused,motion_direction,motion_L2,45880,339464,0.010295417159795761,0.12829510867595673,0,1.0,{},5,0.125,2026-09-13T05:08:52.150220+00:00
5736,focused,orientation,orientation_recall_minimal,45888,339504,0.055776432156562805,0.8635798692703247,0,1.0,{},5,0.09399999980814755,2026-09-13T05:08:52.239126+00:00
5737,focused,motion_direction,motion_L8,45896,339592,0.6313844919204712,0.6889088749885559,0,0.875,{},11,0.2029999999795109,2026-09-13T05:08:52.457585+00:00
5738,focused,orientation,orientation_recall_D4,45904,339680,0.25496721267700195,1.035501480102539,1,0.875,{},11,0.2029999999795109,2026-09-13T05:08:52.666923+00:00
5739,focused,motion_direction,motion_L2,45912,339720,0.0014205253683030605,0.011663212440907955,0,1.0,{},5,0.125,2026-09-13T05:08:52.795489+00:00
5740,focused,orientation,orientation_recall_minimal,45920,339760,0.03123459964990616,0.21904636919498444,0,1.0,{},5,0.0779999999795109,2026-09-13T05:08:52.872611+00:00
5741,focused,motion_direction,motion_anchor,45928,339776,0.00037699981476180255,0.013173086568713188,0,1.0,{},2,0.0470000000204891,2026-09-13T05:08:52.914017+00:00
5742,focused,motion_direction,motion_L8,45936,339864,0.6327773332595825,0.5794838070869446,0,0.75,{},11,0.2190000000409782,2026-09-13T05:08:53.132466+00:00
5743,focused,orientation,orientation_recall_D4,45944,339952,0.18205253779888153,0.7735981345176697,0,0.875,{},11,0.1720000000204891,2026-09-13T05:08:53.304054+00:00
5744,focused,motion_direction,motion_L2,45952,339992,0.0010145927080884576,0.010804634541273117,0,1.0,{},5,0.09300000010989606,2026-09-13T05:08:53.403241+00:00
5745,focused,orientation,orientation_recall_minimal,45960,340032,0.125226229429245,1.578607201576233,1,0.875,{},5,0.0779999999795109,2026-09-13T05:08:53.479205+00:00
5746,focused,motion_direction,motion_L8,45968,340120,0.49561062455177307,0.8566763401031494,0,0.875,{},11,0.23499999986961484,2026-09-13T05:08:53.710661+00:00
5747,focused,orientation,orientation_recall_D4,45976,340208,0.3260088562965393,0.25731006264686584,0,0.875,{},11,0.1559999999590218,2026-09-13T05:08:53.872054+00:00
5748,focused,motion_direction,motion_L2,45984,340248,0.012948517687618732,0.18034057319164276,0,1.0,{},5,0.10900000017136335,2026-09-13T05:08:53.976259+00:00
5749,focused,orientation,orientation_recall_minimal,45992,340288,0.00933346338570118,0.05373850092291832,0,1.0,{},5,0.07899999991059303,2026-09-13T05:08:54.052284+00:00
5750,focused,motion_direction,motion_L8,46000,340376,0.587244987487793,1.3201903104782104,1,0.75,{},11,0.21800000010989606,2026-09-13T05:08:54.277055+00:00
5751,focused,orientation,orientation_anchor,46008,340392,0.0005270675173960626,0.007872861810028553,0,1.0,{},2,0.04699999978765845,2026-09-13T05:08:54.319805+00:00
5752,focused,orientation,orientation_recall_D4,46016,340480,0.10537522286176682,1.473494529724121,1,1.0,{},11,0.15600000019185245,2026-09-13T05:08:54.487048+00:00
5753,focused,motion_direction,motion_L2,46024,340520,0.0022668170277029276,0.0213461983948946,0,1.0,{},5,0.09399999980814755,2026-09-13T05:08:54.580069+00:00
5754,focused,orientation,orientation_recall_minimal,46032,340560,0.030680565163493156,0.48158133029937744,0,1.0,{},5,0.0940000000409782,2026-09-13T05:08:54.662472+00:00
5755,focused,motion_direction,motion_L8,46040,340648,0.4365505576133728,1.0418157577514648,1,0.75,{},11,0.23400000017136335,2026-09-13T05:08:54.900644+00:00
5756,focused,orientation,orientation_recall_D4,46048,340736,0.21321848034858704,0.500752866268158,0,0.875,{},11,0.15699999989010394,2026-09-13T05:08:55.063068+00:00
5757,focused,motion_direction,motion_L2,46056,340776,0.0022927289828658104,0.01919606514275074,0,1.0,{},5,0.10899999993853271,2026-09-13T05:08:55.171091+00:00
5758,focused,orientation,orientation_recall_minimal,46064,340816,0.4554314613342285,1.929295301437378,1,0.875,{},5,0.0779999999795109,2026-09-13T05:08:55.241473+00:00
5759,focused,motion_direction,motion_L8,46072,340904,0.15495526790618896,0.44858813285827637,0,1.0,{},11,0.2190000000409782,2026-09-13T05:08:55.462152+00:00
5760,focused,orientation,orientation_recall_D4,46080,340992,0.30567237734794617,0.6367235779762268,0,0.875,{},11,0.1720000000204891,2026-09-13T05:08:55.633261+00:00
5761,focused,motion_direction,motion_anchor,46088,341008,0.0006836787797510624,0.021326784044504166,0,1.0,"{""projection_gradient_norm"": 0.002315185032784939, ""head_gradient_norm"": 0.021171513944864273, ""relative_parameter_updates"": {""readout.heads.motion_direction.weight"": 0.00013175292406231165, ""readout.heads.motion_direction.bias"": 0.00024374060740228742, ""readout.heads.orientation.weight"": 0.0, ""readout.heads.orientation.bias"": 0.0, ""memory_output.weight"": 0.002080572070553899, ""memory_output.bias"": 0.003025658195838332}}",2,0.0470000000204891,2026-09-13T05:08:55.688835+00:00
5762,focused,motion_direction,motion_L2,46096,341048,0.004714737180620432,0.045455869287252426,0,1.0,{},5,0.10899999993853271,2026-09-13T05:08:55.785775+00:00
5763,focused,orientation,orientation_recall_minimal,46104,341088,0.0744403824210167,1.1109092235565186,1,1.0,{},5,0.0779999999795109,2026-09-13T05:08:55.868933+00:00
5764,focused,motion_direction,motion_L8,46112,341176,0.7514458894729614,1.7568106651306152,1,0.625,{},11,0.25,2026-09-13T05:08:56.115833+00:00
5765,focused,orientation,orientation_recall_D4,46120,341264,0.49237632751464844,3.569765567779541,1,0.75,{},11,0.1720000000204891,2026-09-13T05:08:56.293069+00:00
5766,focused,motion_direction,motion_L2,46128,341304,0.0032382726203650236,0.03795962780714035,0,1.0,{},5,0.0779999999795109,2026-09-13T05:08:56.379904+00:00
5767,focused,orientation,orientation_recall_minimal,46136,341344,0.2540423572063446,2.456533193588257,1,0.875,{},5,0.0779999999795109,2026-09-13T05:08:56.457853+00:00
5768,focused,motion_direction,motion_L8,46144,341432,0.3910026252269745,1.1034609079360962,1,0.875,{},11,0.2190000000409782,2026-09-13T05:08:56.689816+00:00
5769,focused,orientation,orientation_recall_D4,46152,341520,0.41646215319633484,1.2867887020111084,1,0.875,{},11,0.1869999999180436,2026-09-13T05:08:56.866156+00:00
5770,focused,motion_direction,motion_L2,46160,341560,0.22751928865909576,1.4235831499099731,1,0.875,{},5,0.0940000000409782,2026-09-13T05:08:56.971221+00:00
5771,focused,orientation,orientation_anchor,46168,341576,0.004654089454561472,0.09408941119909286,0,1.0,{},2,0.0470000000204891,2026-09-13T05:08:57.010831+00:00
5772,focused,orientation,orientation_recall_minimal,46176,341616,0.039294712245464325,0.38020774722099304,0,1.0,{},5,0.0779999999795109,2026-09-13T05:08:57.091229+00:00
5773,focused,motion_direction,motion_L8,46184,341704,0.9569326043128967,1.916782021522522,1,0.5,{},11,0.2190000000409782,2026-09-13T05:08:57.308459+00:00
5774,focused,orientation,orientation_recall_D4,46192,341792,0.0784250944852829,0.19673386216163635,0,1.0,{},11,0.1559999999590218,2026-09-13T05:08:57.461893+00:00
5775,focused,motion_direction,motion_L2,46200,341832,0.011561821214854717,0.11879976838827133,0,1.0,{},5,0.0779999999795109,2026-09-13T05:08:57.550021+00:00
5776,focused,orientation,orientation_recall_minimal,46208,341872,0.12708958983421326,1.54386305809021,1,1.0,{},5,0.0779999999795109,2026-09-13T05:08:57.628850+00:00
5777,focused,motion_direction,motion_L8,46216,341960,0.18804962933063507,0.9737250208854675,0,0.875,{},11,0.23400000017136335,2026-09-13T05:08:57.855303+00:00
5778,focused,orientation,orientation_recall_D4,46224,342048,0.3266204297542572,1.8922604322433472,1,0.875,{},11,0.1720000000204891,2026-09-13T05:08:58.034382+00:00
5779,focused,motion_direction,motion_L2,46232,342088,0.23327520489692688,1.6966725587844849,1,0.875,{},5,0.10999999986961484,2026-09-13T05:08:58.132888+00:00
5780,focused,orientation,orientation_recall_minimal,46240,342128,0.17558445036411285,1.2916563749313354,1,0.875,{},5,0.09300000010989606,2026-09-13T05:08:58.229721+00:00
5781,focused,motion_direction,motion_anchor,46248,342144,6.904495239723474e-05,0.0019466704688966274,0,1.0,{},2,0.0470000000204891,2026-09-13T05:08:58.276124+00:00
5782,focused,motion_direction,motion_L8,46256,342232,0.6012701988220215,1.6583863496780396,1,0.75,{},11,0.25,2026-09-13T05:08:58.523903+00:00
5783,focused,orientation,orientation_recall_D4,46264,342320,0.2517945468425751,1.1640065908432007,1,1.0,{},11,0.15699999989010394,2026-09-13T05:08:58.690305+00:00
5784,focused,motion_direction,motion_L2,46272,342360,0.0012395805679261684,0.011395120993256569,0,1.0,{},5,0.10899999993853271,2026-09-13T05:08:58.785858+00:00
5785,focused,orientation,orientation_recall_minimal,46280,342400,0.6889132261276245,2.1693499088287354,1,0.875,{},5,0.0779999999795109,2026-09-13T05:08:58.869228+00:00
5786,focused,motion_direction,motion_L8,46288,342488,0.3232601284980774,1.419127106666565,1,0.875,{},11,0.23400000017136335,2026-09-13T05:08:59.101324+00:00
5787,focused,orientation,orientation_recall_D4,46296,342576,0.8196754455566406,4.5387372970581055,1,0.625,{},11,0.15699999989010394,2026-09-13T05:08:59.268028+00:00
5788,focused,motion_direction,motion_L2,46304,342616,0.007595967501401901,0.06061412766575813,0,1.0,{},5,0.09300000010989606,2026-09-13T05:08:59.353896+00:00
5789,focused,orientation,orientation_recall_minimal,46312,342656,0.008157111704349518,0.07326449453830719,0,1.0,{},5,0.07899999991059303,2026-09-13T05:08:59.432254+00:00
5790,focused,motion_direction,motion_L8,46320,342744,1.0404717922210693,1.5710598230361938,1,0.75,{},11,0.2029999999795109,2026-09-13T05:08:59.633235+00:00
5791,focused,orientation,orientation_anchor,46328,342760,0.00012371971388347447,0.0030584612395614386,0,1.0,{},2,0.030999999959021807,2026-09-13T05:08:59.668312+00:00
5792,focused,orientation,orientation_recall_D4,46336,342848,0.35092785954475403,0.26212507486343384,0,0.75,{},11,0.1559999999590218,2026-09-13T05:08:59.827503+00:00
5793,focused,motion_direction,motion_L2,46344,342888,0.0032218857668340206,0.040483877062797546,0,1.0,{},5,0.0940000000409782,2026-09-13T05:08:59.915656+00:00
5794,focused,orientation,orientation_recall_minimal,46352,342928,0.005930063780397177,0.06875050067901611,0,1.0,{},5,0.06200000015087426,2026-09-13T05:08:59.988906+00:00
5795,focused,motion_direction,motion_L8,46360,343016,0.7306439876556396,1.3166075944900513,1,0.75,{},11,0.1880000000819564,2026-09-13T05:09:00.185442+00:00
5796,focused,orientation,orientation_recall_D4,46368,343104,0.3963332176208496,0.8076159954071045,0,0.75,{},11,0.17100000008940697,2026-09-13T05:09:00.364368+00:00
5797,focused,motion_direction,motion_L2,46376,343144,0.005982837174087763,0.08445744216442108,0,1.0,{},5,0.0940000000409782,2026-09-13T05:09:00.460145+00:00
5798,focused,orientation,orientation_recall_minimal,46384,343184,0.19877144694328308,2.0503880977630615,1,0.875,{},5,0.0779999999795109,2026-09-13T05:09:00.542833+00:00
5799,focused,motion_direction,motion_L8,46392,343272,0.46037349104881287,1.0244654417037964,1,0.75,{},11,0.2190000000409782,2026-09-13T05:09:00.759149+00:00
5800,focused,orientation,orientation_recall_D4,46400,343360,0.2638704776763916,0.2969549000263214,0,0.875,{},11,0.1559999999590218,2026-09-13T05:09:00.913110+00:00
5801,focused,motion_direction,motion_anchor,46408,343376,0.0034704485442489386,0.10720538347959518,0,1.0,{},2,0.0470000000204891,2026-09-13T05:09:00.967181+00:00
5802,focused,motion_direction,motion_L2,46416,343416,0.00620102696120739,0.08016752451658249,0,1.0,{},5,0.0940000000409782,2026-09-13T05:09:01.060364+00:00
5803,focused,orientation,orientation_recall_minimal,46424,343456,0.6116152405738831,2.8558669090270996,1,0.875,{},5,0.0779999999795109,2026-09-13T05:09:01.139029+00:00
5804,focused,motion_direction,motion_L8,46432,343544,0.6649218797683716,1.1772608757019043,1,0.875,{},11,0.2339999999385327,2026-09-13T05:09:01.365566+00:00
5805,focused,orientation,orientation_recall_D4,46440,343632,0.6040623188018799,1.2700084447860718,1,0.75,{},11,0.15600000019185245,2026-09-13T05:09:01.524575+00:00
5806,focused,motion_direction,motion_L2,46448,343672,0.0012805559672415257,0.00855888519436121,0,1.0,{},5,0.09399999980814755,2026-09-13T05:09:01.618338+00:00
5807,focused,orientation,orientation_recall_minimal,46456,343712,0.030972640961408615,0.5004100799560547,0,1.0,{},5,0.0779999999795109,2026-09-13T05:09:01.698198+00:00
5808,focused,motion_direction,motion_L8,46464,343800,0.7240208983421326,1.5159224271774292,1,0.75,{},11,0.2190000000409782,2026-09-13T05:09:01.925044+00:00
5809,focused,orientation,orientation_recall_D4,46472,343888,0.1894844025373459,1.0114811658859253,1,1.0,{},11,0.1720000000204891,2026-09-13T05:09:02.095955+00:00
5810,focused,motion_direction,motion_L2,46480,343928,0.07336538285017014,0.7948588728904724,0,1.0,{},5,0.10899999993853271,2026-09-13T05:09:02.197006+00:00
5811,focused,orientation,orientation_anchor,46488,343944,0.002525865565985441,0.04378584399819374,0,1.0,{},2,0.03100000019185245,2026-09-13T05:09:02.235166+00:00
5812,focused,orientation,orientation_recall_minimal,46496,343984,0.032291438430547714,0.521365225315094,0,1.0,{},5,0.09399999980814755,2026-09-13T05:09:02.322756+00:00
5813,focused,motion_direction,motion_L8,46504,344072,1.431910514831543,2.6865525245666504,1,0.375,{},11,0.23500000010244548,2026-09-13T05:09:02.565940+00:00
