step,stage,family,condition,episodes,visual_updates,loss,grad_norm,accuracy,frames,step_seconds,wall_utc
180,bridge,chromatic_increment,bridge_integrate_visible,720,2964,0.9290069937705994,2.7631657123565674,0.0,5,0.15600000019185245,2026-09-13T01:13:26.528219+00:00
181,bridge,contour,bridge_integrate_visible,724,2980,0.6348265409469604,0.7935315370559692,0.75,4,0.125,2026-09-13T01:13:26.657379+00:00
182,bridge,natural_spectrum,bridge_integrate_visible,728,3000,0.6775442361831665,0.8395347595214844,0.5,5,0.2029999999795109,2026-09-13T01:13:26.852683+00:00
183,bridge,motion_direction,bridge_integrate_transient,732,3020,1.354325294494629,0.8763288259506226,0.5,5,0.14099999982863665,2026-09-13T01:13:26.992976+00:00
184,bridge,orientation,bridge_integrate_transient,736,3040,0.889069676399231,2.6722989082336426,0.5,5,0.15600000019185245,2026-09-13T01:13:27.157140+00:00
185,bridge,contrast,bridge_integrate_transient,740,3060,0.7046263217926025,0.7386505007743835,0.25,5,0.15699999989010394,2026-09-13T01:13:27.308537+00:00
186,bridge,spatial_frequency,bridge_integrate_transient,744,3080,0.6694200038909912,1.2928264141082764,0.5,5,0.13999999989755452,2026-09-13T01:13:27.454712+00:00
187,bridge,chromatic_increment,bridge_integrate_transient,748,3100,0.7054135799407959,0.9733893275260925,0.75,5,0.15600000019185245,2026-09-13T01:13:27.602086+00:00
188,bridge,contour,bridge_integrate_transient,752,3116,0.7169620394706726,0.7851688265800476,0.25,4,0.125,2026-09-13T01:13:27.734205+00:00
189,bridge,natural_spectrum,bridge_integrate_transient,756,3136,0.710990309715271,1.4470388889312744,0.5,5,0.20399999991059303,2026-09-13T01:13:27.936925+00:00
190,bridge,motion_direction,bridge_recall,760,3156,1.3864431381225586,0.6413028240203857,0.0,5,0.1559999999590218,2026-09-13T01:13:28.094134+00:00
191,bridge,orientation,bridge_recall,764,3176,0.6748680472373962,2.7690188884735107,0.5,5,0.1559999999590218,2026-09-13T01:13:28.242857+00:00
192,bridge,contrast,bridge_recall,768,3196,0.805448055267334,2.1205952167510986,0.5,5,0.1410000000614673,2026-09-13T01:13:28.387111+00:00
193,bridge,spatial_frequency,bridge_recall,772,3216,0.5466445684432983,4.528501510620117,0.5,5,0.14000000013038516,2026-09-13T01:13:28.522352+00:00
194,bridge,chromatic_increment,bridge_recall,776,3236,1.4991017580032349,8.891195297241211,0.5,5,0.14099999982863665,2026-09-13T01:13:28.676838+00:00
195,bridge,contour,bridge_recall,780,3256,0.6158376932144165,2.970762252807617,0.5,5,0.2029999999795109,2026-09-13T01:13:28.882646+00:00
196,bridge,natural_spectrum,bridge_recall,784,3276,1.0669234991073608,10.040816307067871,0.5,5,0.1720000000204891,2026-09-13T01:13:29.066784+00:00
197,bridge,motion_direction,anchor,788,3284,0.588485598564148,31.732994079589844,0.75,2,0.09300000010989606,2026-09-13T01:13:29.154187+00:00
198,bridge,orientation,anchor,792,3292,0.01343607995659113,0.5577395558357239,1.0,2,0.0779999999795109,2026-09-13T01:13:29.237670+00:00
199,bridge,contrast,anchor,796,3300,0.3086927533149719,5.050202369689941,1.0,2,0.09399999980814755,2026-09-13T01:13:29.331006+00:00
200,bridge,spatial_frequency,anchor,800,3308,0.02448316663503647,0.9438207149505615,1.0,2,0.0940000000409782,2026-09-13T01:13:29.422656+00:00
201,bridge,chromatic_increment,anchor,804,3316,0.21620266139507294,2.42459774017334,1.0,2,0.0940000000409782,2026-09-13T01:13:29.515392+00:00
202,bridge,contour,anchor,808,3324,0.3650974929332733,5.719047546386719,1.0,2,0.09300000010989606,2026-09-13T01:13:29.600139+00:00
203,bridge,natural_spectrum,anchor,812,3332,0.05542206019163132,1.221002221107483,1.0,2,0.14099999982863665,2026-09-13T01:13:29.749360+00:00
204,bridge,motion_direction,bridge_integrate_visible,816,3352,1.3936225175857544,0.9242060780525208,0.25,5,0.15600000019185245,2026-09-13T01:13:29.898492+00:00
205,bridge,orientation,bridge_integrate_visible,820,3372,0.7237011194229126,1.7215206623077393,0.5,5,0.15699999989010394,2026-09-13T01:13:30.055263+00:00
206,bridge,contrast,bridge_integrate_visible,824,3392,0.7224438786506653,0.6273402571678162,0.25,5,0.13999999989755452,2026-09-13T01:13:30.193052+00:00
207,bridge,spatial_frequency,bridge_integrate_visible,828,3412,0.6107577085494995,1.3254883289337158,0.75,5,0.1410000000614673,2026-09-13T01:13:30.341273+00:00
208,bridge,chromatic_increment,bridge_integrate_visible,832,3432,0.6060017347335815,1.7592581510543823,1.0,5,0.14000000013038516,2026-09-13T01:13:30.488924+00:00
209,bridge,contour,bridge_integrate_visible,836,3448,0.7086830139160156,0.8970199227333069,0.5,4,0.1410000000614673,2026-09-13T01:13:30.640314+00:00
210,bridge,natural_spectrum,bridge_integrate_visible,840,3468,0.7521365880966187,1.5350507497787476,0.5,5,0.1869999999180436,2026-09-13T01:13:30.827145+00:00
211,bridge,motion_direction,bridge_integrate_transient,844,3488,1.395397424697876,0.7807086706161499,0.25,5,0.15600000019185245,2026-09-13T01:13:30.978971+00:00
212,bridge,orientation,bridge_integrate_transient,848,3508,0.7003231048583984,1.69317626953125,0.5,5,0.14099999982863665,2026-09-13T01:13:31.127475+00:00
213,bridge,contrast,bridge_integrate_transient,852,3528,0.6871221661567688,0.4707200229167938,0.5,5,0.15600000019185245,2026-09-13T01:13:31.285963+00:00
214,bridge,spatial_frequency,bridge_integrate_transient,856,3548,0.7379849553108215,1.296513557434082,0.0,5,0.1410000000614673,2026-09-13T01:13:31.437117+00:00
215,bridge,chromatic_increment,bridge_integrate_transient,860,3568,0.7281879186630249,1.325825572013855,0.5,5,0.1559999999590218,2026-09-13T01:13:31.598615+00:00
216,bridge,contour,bridge_integrate_transient,864,3584,0.7726708650588989,1.3375394344329834,0.5,4,0.14099999982863665,2026-09-13T01:13:31.742622+00:00
217,bridge,natural_spectrum,bridge_integrate_transient,868,3604,0.6973663568496704,1.0602025985717773,0.5,5,0.1720000000204891,2026-09-13T01:13:31.925208+00:00
218,bridge,motion_direction,bridge_recall,872,3624,1.3763095140457153,0.7628026604652405,0.25,5,0.1720000000204891,2026-09-13T01:13:32.093977+00:00
219,bridge,orientation,bridge_recall,876,3644,0.5189332962036133,1.8542108535766602,0.75,5,0.18700000015087426,2026-09-13T01:13:32.278191+00:00
220,bridge,contrast,bridge_recall,880,3664,0.7296161651611328,1.9895676374435425,0.5,5,0.17199999978765845,2026-09-13T01:13:32.456924+00:00
221,bridge,spatial_frequency,bridge_recall,884,3684,0.5804047584533691,4.177038669586182,0.75,5,0.2029999999795109,2026-09-13T01:13:32.669176+00:00
222,bridge,chromatic_increment,bridge_recall,888,3704,2.0136678218841553,17.006866455078125,0.5,5,0.2029999999795109,2026-09-13T01:13:32.878040+00:00
223,bridge,contour,bridge_recall,892,3724,0.8819156885147095,4.559471130371094,0.5,5,0.2190000000409782,2026-09-13T01:13:33.091250+00:00
224,bridge,natural_spectrum,bridge_recall,896,3744,0.8739909529685974,3.438185453414917,0.5,5,0.2190000000409782,2026-09-13T01:13:33.305417+00:00
225,bridge,motion_direction,anchor,900,3752,0.20026075839996338,15.128817558288574,1.0,2,0.0779999999795109,2026-09-13T01:13:33.391736+00:00
226,bridge,orientation,anchor,904,3760,0.00487698195502162,0.16360507905483246,1.0,2,0.10899999993853271,2026-09-13T01:13:33.489941+00:00
227,bridge,contrast,anchor,908,3768,0.08899889886379242,1.7326536178588867,1.0,2,0.0779999999795109,2026-09-13T01:13:33.572826+00:00
228,bridge,spatial_frequency,anchor,912,3776,0.09732072055339813,3.548292875289917,1.0,2,0.0940000000409782,2026-09-13T01:13:33.662736+00:00
229,bridge,chromatic_increment,anchor,916,3784,0.2672748267650604,2.8354790210723877,1.0,2,0.0779999999795109,2026-09-13T01:13:33.739939+00:00
230,bridge,contour,anchor,920,3792,0.27928680181503296,4.432039260864258,1.0,2,0.0779999999795109,2026-09-13T01:13:33.826959+00:00
231,bridge,natural_spectrum,anchor,924,3800,0.12816978991031647,2.5170557498931885,1.0,2,0.1410000000614673,2026-09-13T01:13:33.971018+00:00
232,bridge,motion_direction,bridge_integrate_visible,928,3820,1.3582251071929932,0.7540404200553894,0.5,5,0.14000000013038516,2026-09-13T01:13:34.110867+00:00
233,bridge,orientation,bridge_integrate_visible,932,3840,0.6765893697738647,1.1486389636993408,0.25,5,0.15699999989010394,2026-09-13T01:13:34.270941+00:00
234,bridge,contrast,bridge_integrate_visible,936,3860,0.6951196193695068,0.48840564489364624,0.5,5,0.14099999982863665,2026-09-13T01:13:34.413067+00:00
235,bridge,spatial_frequency,bridge_integrate_visible,940,3880,0.7001622915267944,1.09682035446167,0.5,5,0.1559999999590218,2026-09-13T01:13:34.576898+00:00
236,bridge,chromatic_increment,bridge_integrate_visible,944,3900,0.679801344871521,0.5278365612030029,0.5,5,0.1410000000614673,2026-09-13T01:13:34.712450+00:00
237,bridge,contour,bridge_integrate_visible,948,3916,0.7071748971939087,0.5233805179595947,0.5,4,0.14000000013038516,2026-09-13T01:13:34.851322+00:00
238,bridge,natural_spectrum,bridge_integrate_visible,952,3936,0.7444034814834595,0.7834410667419434,0.25,5,0.18799999984912574,2026-09-13T01:13:35.036752+00:00
239,bridge,motion_direction,bridge_integrate_transient,956,3956,1.3648028373718262,0.5607646107673645,0.5,5,0.1410000000614673,2026-09-13T01:13:35.186010+00:00
240,bridge,orientation,bridge_integrate_transient,960,3976,0.7203970551490784,1.112229824066162,0.5,5,0.1559999999590218,2026-09-13T01:13:35.338461+00:00
241,bridge,contrast,bridge_integrate_transient,964,3996,0.6977569460868835,0.5967880487442017,0.25,5,0.14000000013038516,2026-09-13T01:13:35.480040+00:00
242,bridge,spatial_frequency,bridge_integrate_transient,968,4016,0.791618824005127,1.5389264822006226,0.25,5,0.14099999982863665,2026-09-13T01:13:35.627050+00:00
243,bridge,chromatic_increment,bridge_integrate_transient,972,4036,0.630808413028717,0.9188960790634155,0.75,5,0.1410000000614673,2026-09-13T01:13:35.765290+00:00
244,bridge,contour,bridge_integrate_transient,976,4052,0.7338830232620239,0.55171799659729,0.25,4,0.14000000013038516,2026-09-13T01:13:35.906978+00:00
245,bridge,natural_spectrum,bridge_integrate_transient,980,4072,0.6588091254234314,0.6069784164428711,0.75,5,0.34399999980814755,2026-09-13T01:13:36.250053+00:00
246,bridge,motion_direction,bridge_recall,984,4092,1.3468017578125,0.6790643930435181,0.75,5,0.1720000000204891,2026-09-13T01:13:36.412230+00:00
247,bridge,orientation,bridge_recall,988,4112,0.7365818023681641,4.810855388641357,0.5,5,0.1559999999590218,2026-09-13T01:13:36.570891+00:00
248,bridge,contrast,bridge_recall,992,4132,0.7056359052658081,1.8423573970794678,0.25,5,0.1410000000614673,2026-09-13T01:13:36.719809+00:00
249,bridge,spatial_frequency,bridge_recall,996,4152,0.6566991209983826,1.8020004034042358,0.5,5,0.1559999999590218,2026-09-13T01:13:36.867627+00:00
250,bridge,chromatic_increment,bridge_recall,1000,4172,0.8403531908988953,5.699009418487549,0.75,5,0.1410000000614673,2026-09-13T01:13:37.016898+00:00
251,bridge,contour,bridge_recall,1004,4192,0.6251996755599976,2.5685744285583496,0.75,5,0.1720000000204891,2026-09-13T01:13:37.180947+00:00
252,bridge,natural_spectrum,bridge_recall,1008,4212,0.8048402070999146,3.043769598007202,0.5,5,0.2339999999385327,2026-09-13T01:13:37.418154+00:00
253,bridge,motion_direction,anchor,1012,4220,0.045053668320178986,3.3870279788970947,1.0,2,0.0940000000409782,2026-09-13T01:13:37.505308+00:00
254,bridge,orientation,anchor,1016,4228,0.019914593547582626,0.6917315721511841,1.0,2,0.0779999999795109,2026-09-13T01:13:37.586020+00:00
255,bridge,contrast,anchor,1020,4236,0.08208604902029037,1.1312944889068604,1.0,2,0.0779999999795109,2026-09-13T01:13:37.664668+00:00
256,bridge,spatial_frequency,anchor,1024,4244,0.02672654762864113,0.9023199677467346,1.0,2,0.0779999999795109,2026-09-13T01:13:37.738745+00:00
257,bridge,chromatic_increment,anchor,1028,4252,0.2574273347854614,3.1581552028656006,1.0,2,0.06200000015087426,2026-09-13T01:13:37.864162+00:00
258,bridge,contour,anchor,1032,4260,0.22941052913665771,2.957782745361328,1.0,2,0.0779999999795109,2026-09-13T01:13:37.952414+00:00
259,bridge,natural_spectrum,anchor,1036,4268,0.14631706476211548,1.0582059621810913,1.0,2,0.11000000010244548,2026-09-13T01:13:38.063710+00:00
260,bridge,motion_direction,bridge_integrate_visible,1040,4288,1.3866854906082153,0.8417438864707947,0.5,5,0.1559999999590218,2026-09-13T01:13:38.210765+00:00
261,bridge,orientation,bridge_integrate_visible,1044,4308,0.7384234666824341,2.1856489181518555,0.5,5,0.1720000000204891,2026-09-13T01:13:38.390536+00:00
262,bridge,contrast,bridge_integrate_visible,1048,4328,0.7190608978271484,0.6592145562171936,0.5,5,0.1869999999180436,2026-09-13T01:13:38.571630+00:00
263,bridge,spatial_frequency,bridge_integrate_visible,1052,4348,0.7237302660942078,1.358174204826355,0.5,5,0.15600000019185245,2026-09-13T01:13:38.723914+00:00
264,bridge,chromatic_increment,bridge_integrate_visible,1056,4368,0.737294614315033,0.9005913734436035,0.5,5,0.1720000000204891,2026-09-13T01:13:38.895270+00:00
265,bridge,contour,bridge_integrate_visible,1060,4384,0.678431510925293,0.5550830364227295,0.5,4,0.14099999982863665,2026-09-13T01:13:39.044820+00:00
266,bridge,natural_spectrum,bridge_integrate_visible,1064,4404,0.6734554767608643,0.8530710339546204,0.5,5,0.18700000015087426,2026-09-13T01:13:39.226764+00:00
267,bridge,motion_direction,bridge_integrate_transient,1068,4424,1.4008688926696777,0.9767283797264099,0.25,5,0.14099999982863665,2026-09-13T01:13:39.367726+00:00
268,bridge,orientation,bridge_integrate_transient,1072,4444,0.6816369295120239,1.0133243799209595,0.5,5,0.1410000000614673,2026-09-13T01:13:39.520112+00:00
269,bridge,contrast,bridge_integrate_transient,1076,4464,0.6890678405761719,0.663731575012207,0.5,5,0.125,2026-09-13T01:13:39.659125+00:00
270,bridge,spatial_frequency,bridge_integrate_transient,1080,4484,0.6473580598831177,1.0520609617233276,0.75,5,0.17199999978765845,2026-09-13T01:13:39.818977+00:00
271,bridge,chromatic_increment,bridge_integrate_transient,1084,4504,0.8164734840393066,1.5186147689819336,0.25,5,0.1410000000614673,2026-09-13T01:13:39.968743+00:00
272,bridge,contour,bridge_integrate_transient,1088,4520,0.6887433528900146,0.668891966342926,0.5,4,0.14000000013038516,2026-09-13T01:13:40.108298+00:00
273,bridge,natural_spectrum,bridge_integrate_transient,1092,4540,0.7474852800369263,1.0649535655975342,0.25,5,0.1720000000204891,2026-09-13T01:13:40.275026+00:00
274,bridge,motion_direction,bridge_recall,1096,4560,1.434528112411499,0.7810041904449463,0.0,5,0.15699999989010394,2026-09-13T01:13:40.428438+00:00
275,bridge,orientation,bridge_recall,1100,4580,0.8095532655715942,2.944183111190796,0.5,5,0.125,2026-09-13T01:13:40.567066+00:00
276,bridge,contrast,bridge_recall,1104,4600,0.6294576525688171,1.1686776876449585,0.75,5,0.125,2026-09-13T01:13:40.706945+00:00
277,bridge,spatial_frequency,bridge_recall,1108,4620,0.7850230932235718,2.2593140602111816,0.5,5,0.15600000019185245,2026-09-13T01:13:40.850507+00:00
278,bridge,chromatic_increment,bridge_recall,1112,4640,1.395119547843933,9.309728622436523,0.5,5,0.15699999989010394,2026-09-13T01:13:41.015853+00:00
279,bridge,contour,bridge_recall,1116,4660,0.7810748815536499,5.73571252822876,0.5,5,0.1869999999180436,2026-09-13T01:13:41.195878+00:00
280,bridge,natural_spectrum,bridge_recall,1120,4680,0.6958993673324585,1.8735383749008179,0.5,5,0.15600000019185245,2026-09-13T01:13:41.362967+00:00
281,bridge,motion_direction,anchor,1124,4688,0.008672142401337624,0.2973557710647583,1.0,2,0.09399999980814755,2026-09-13T01:13:41.447133+00:00
282,bridge,orientation,anchor,1128,4696,0.008017133921384811,0.3374212086200714,1.0,2,0.07800000021234155,2026-09-13T01:13:41.528911+00:00
283,bridge,contrast,anchor,1132,4704,0.04945973679423332,0.8934738039970398,1.0,2,0.0779999999795109,2026-09-13T01:13:41.606020+00:00
284,bridge,spatial_frequency,anchor,1136,4712,0.01703614369034767,0.4349142014980316,1.0,2,0.07899999991059303,2026-09-13T01:13:41.680737+00:00
285,bridge,chromatic_increment,anchor,1140,4720,0.41254621744155884,2.8466579914093018,0.75,2,0.06199999991804361,2026-09-13T01:13:41.753845+00:00
286,bridge,contour,anchor,1144,4728,0.13236738741397858,2.573111057281494,1.0,2,0.0940000000409782,2026-09-13T01:13:41.841080+00:00
287,bridge,natural_spectrum,anchor,1148,4736,0.04759920388460159,1.5416944026947021,1.0,2,0.125,2026-09-13T01:13:41.967766+00:00
288,bridge,motion_direction,bridge_integrate_visible,1152,4756,1.310462474822998,0.8333927989006042,0.25,5,0.14000000013038516,2026-09-13T01:13:42.111851+00:00
289,bridge,orientation,bridge_integrate_visible,1156,4776,0.6666166186332703,1.1413683891296387,0.75,5,0.15699999989010394,2026-09-13T01:13:42.265113+00:00
290,bridge,contrast,bridge_integrate_visible,1160,4796,0.6546233892440796,0.6108658313751221,0.75,5,0.1720000000204891,2026-09-13T01:13:42.428143+00:00
291,bridge,spatial_frequency,bridge_integrate_visible,1164,4816,0.6362517476081848,1.3267064094543457,0.5,5,0.13999999989755452,2026-09-13T01:13:42.574920+00:00
292,bridge,chromatic_increment,bridge_integrate_visible,1168,4836,0.650342583656311,1.0705256462097168,1.0,5,0.1410000000614673,2026-09-13T01:13:42.719334+00:00
293,bridge,contour,bridge_integrate_visible,1172,4852,0.6934421062469482,0.7170329093933105,0.5,4,0.14000000013038516,2026-09-13T01:13:42.860496+00:00
294,bridge,natural_spectrum,bridge_integrate_visible,1176,4872,0.6891916394233704,0.7929009199142456,0.5,5,0.20399999991059303,2026-09-13T01:13:43.056788+00:00
295,bridge,motion_direction,bridge_integrate_transient,1180,4892,1.399168610572815,0.7303551435470581,0.25,5,0.125,2026-09-13T01:13:43.189401+00:00
296,bridge,orientation,bridge_integrate_transient,1184,4912,0.7337549924850464,1.3871771097183228,0.25,5,0.1559999999590218,2026-09-13T01:13:43.348150+00:00
297,bridge,contrast,bridge_integrate_transient,1188,4932,0.721062183380127,0.5420358180999756,0.25,5,0.14099999982863665,2026-09-13T01:13:43.499418+00:00
298,bridge,spatial_frequency,bridge_integrate_transient,1192,4952,0.7354028820991516,1.4732654094696045,0.0,5,0.15600000019185245,2026-09-13T01:13:43.658858+00:00
299,bridge,chromatic_increment,bridge_integrate_transient,1196,4972,0.670635461807251,0.7823473811149597,0.5,5,0.18799999984912574,2026-09-13T01:13:43.848006+00:00
300,bridge,contour,bridge_integrate_transient,1200,4988,0.6700201034545898,0.7009224891662598,0.5,4,0.14000000013038516,2026-09-13T01:13:43.977160+00:00
301,bridge,natural_spectrum,bridge_integrate_transient,1204,5008,0.7064834237098694,0.8316601514816284,0.5,5,0.15699999989010394,2026-09-13T01:13:44.143113+00:00
